Lon,Lat,C_KK10LonLatElev,B_KK10LonLatElev,U_KK10LonLatElev
-9.5000000000,38.5000000000,0.1899690938,0.1317590532,0.6782718529
-9.5000000000,39.5000000000,0.1819697432,0.1310285034,0.6870017534
-9.5000000000,42.5000000000,0.1421700809,0.1430502495,0.7147796695
-9.5000000000,43.5000000000,0.1192203331,0.1544459651,0.7263337018
-9.5000000000,51.5000000000,0.0716841126,0.2687805137,0.6595353737
-9.5000000000,52.5000000000,0.0677876488,0.2591083644,0.6731039868
-9.5000000000,53.5000000000,0.0715718711,0.2461342924,0.6822938365
-9.5000000000,54.5000000000,0.0749578977,0.2142481375,0.7107939648
-8.5000000000,37.5000000000,0.2145223495,0.1257157278,0.6597619227
-8.5000000000,38.5000000000,0.2181088836,0.1222901216,0.6596009948
-8.5000000000,39.5000000000,0.1916567731,0.1256888929,0.6826543341
-8.5000000000,40.5000000000,0.1866083212,0.1231841449,0.6902075339
-8.5000000000,41.5000000000,0.1670641526,0.1273054028,0.7056304446
-8.5000000000,42.5000000000,0.1517106548,0.1321800508,0.7161092944
-8.5000000000,43.5000000000,0.1334466669,0.1458699953,0.7206833379
-8.5000000000,51.5000000000,0.0639634846,0.2469525388,0.6890839765
-8.5000000000,52.5000000000,0.0660175391,0.2336002638,0.7003821971
-8.5000000000,53.5000000000,0.0715817453,0.2239523692,0.7044658855
-8.5000000000,54.5000000000,0.0831494714,0.1973312887,0.7195192399
-8.5000000000,55.5000000000,0.0734461813,0.1735341376,0.7530196811
-7.5000000000,37.5000000000,0.2160552363,0.1244910713,0.6594536924
-7.5000000000,38.5000000000,0.2202291550,0.1201741941,0.6595966508
-7.5000000000,39.5000000000,0.2153537618,0.1159422650,0.6687039732
-7.5000000000,40.5000000000,0.1973875335,0.1113175997,0.6912948668
-7.5000000000,41.5000000000,0.1744997922,0.1171513507,0.7083488571
-7.5000000000,42.5000000000,0.1588643408,0.1216714131,0.7194642461
-7.5000000000,43.5000000000,0.1374584901,0.1414064687,0.7211350412
-7.5000000000,51.5000000000,0.0528701135,0.2285857018,0.7185441847
-7.5000000000,52.5000000000,0.0690449954,0.2072660128,0.7236889918
-7.5000000000,53.5000000000,0.0753089010,0.2010756214,0.7236154776
-7.5000000000,54.5000000000,0.0866229479,0.1865742715,0.7268027805
-7.5000000000,55.5000000000,0.0750732274,0.1680585045,0.7568682681
-7.5000000000,57.5000000000,0.0546796671,0.1066120628,0.8387082701
-7.5000000000,58.5000000000,0.0564236361,0.0912408426,0.8523355213
-7.5000000000,62.5000000000,0.0706863931,0.0911361742,0.8381774328
-6.5000000000,35.5000000000,0.2535008222,0.1144294064,0.6320697714
-6.5000000000,36.5000000000,0.2473333248,0.1171590070,0.6355076682
-6.5000000000,37.5000000000,0.2443151605,0.1148181611,0.6408666784
-6.5000000000,38.5000000000,0.2504010930,0.1090877630,0.6405111439
-6.5000000000,39.5000000000,0.2448817517,0.1080582633,0.6470599850
-6.5000000000,40.5000000000,0.2208979061,0.1047568454,0.6743452485
-6.5000000000,41.5000000000,0.1838052059,0.1117036468,0.7044911473
-6.5000000000,42.5000000000,0.1803303697,0.1076889760,0.7119806543
-6.5000000000,43.5000000000,0.1407183525,0.1423343819,0.7169472656
-6.5000000000,52.5000000000,0.0654069106,0.1896066502,0.7449864392
-6.5000000000,53.5000000000,0.0722532619,0.1900221272,0.7377246109
-6.5000000000,54.5000000000,0.0861407836,0.1856736278,0.7281855886
-6.5000000000,55.5000000000,0.0781149443,0.1637376255,0.7581474302
-6.5000000000,56.5000000000,0.0595768819,0.1317192604,0.8087038577
-6.5000000000,57.5000000000,0.0568879216,0.0996690598,0.8434430186
-6.5000000000,58.5000000000,0.0538083745,0.0908350605,0.8553565651
-6.5000000000,61.5000000000,0.0655496290,0.0875263766,0.8469239945
-6.5000000000,62.5000000000,0.0710072588,0.0904200206,0.8385727205
-5.5000000000,35.5000000000,0.2620565153,0.1033306449,0.6346128398
-5.5000000000,36.5000000000,0.2685489013,0.1035949097,0.6278561890
-5.5000000000,37.5000000000,0.2598337854,0.1077875686,0.6323786461
-5.5000000000,38.5000000000,0.2413445567,0.1089882535,0.6496671899
-5.5000000000,39.5000000000,0.2454804417,0.1069000481,0.6476195101
-5.5000000000,40.5000000000,0.2423590130,0.0949064103,0.6627345767
-5.5000000000,41.5000000000,0.1844012188,0.1118600591,0.7037387220
-5.5000000000,42.5000000000,0.1800410830,0.1152816869,0.7046772301
-5.5000000000,43.5000000000,0.1521947305,0.1449548378,0.7028504317
-5.5000000000,50.5000000000,0.0621474713,0.1592696700,0.7785828587
-5.5000000000,51.5000000000,0.0620674452,0.1617653031,0.7761672517
-5.5000000000,54.5000000000,0.0743086471,0.1666479472,0.7590434057
-5.5000000000,55.5000000000,0.0729556491,0.1476741161,0.7793702348
-5.5000000000,56.5000000000,0.0628604402,0.1199733760,0.8171661838
-5.5000000000,57.5000000000,0.0641351263,0.0976390377,0.8382258359
-5.5000000000,58.5000000000,0.0517836994,0.0964495379,0.8517667627
-4.5000000000,35.5000000000,0.2678639050,0.0963074786,0.6358286164
-4.5000000000,36.5000000000,0.2666897998,0.0981893777,0.6351208225
-4.5000000000,37.5000000000,0.2807836365,0.0941260533,0.6250903102
-4.5000000000,38.5000000000,0.2612464560,0.0986464049,0.6401071390
-4.5000000000,39.5000000000,0.2414001417,0.1026874378,0.6559124204
-4.5000000000,40.5000000000,0.2627973232,0.0870447898,0.6501578870
-4.5000000000,41.5000000000,0.2024063736,0.1021422095,0.6954514169
-4.5000000000,42.5000000000,0.1917396927,0.1127567362,0.6955035711
-4.5000000000,43.5000000000,0.1728335534,0.1448536016,0.6823128450
-4.5000000000,47.5000000000,0.0660151340,0.1611947753,0.7727900908
-4.5000000000,48.5000000000,0.0677602461,0.1450167304,0.7872230234
-4.5000000000,50.5000000000,0.0588921702,0.1419278650,0.7991799648
-4.5000000000,51.5000000000,0.0567267900,0.1424847312,0.8007884788
-4.5000000000,52.5000000000,0.0607706860,0.1438275087,0.7954018053
-4.5000000000,53.5000000000,0.0590062144,0.1498309053,0.7911628803
-4.5000000000,54.5000000000,0.0647544255,0.1457231035,0.7895224710
-4.5000000000,55.5000000000,0.0680764738,0.1329064752,0.7990170511
-4.5000000000,56.5000000000,0.0736560427,0.1093883774,0.8169555799
-4.5000000000,57.5000000000,0.0659444123,0.0989537178,0.8351018698
-4.5000000000,58.5000000000,0.0591134874,0.0939162976,0.8469702150
-3.5000000000,35.5000000000,0.3109507200,0.0767756642,0.6122736158
-3.5000000000,36.5000000000,0.2789474686,0.0841838696,0.6368686617
-3.5000000000,37.5000000000,0.3198833485,0.0714179114,0.6086987401
-3.5000000000,38.5000000000,0.2776627079,0.0854348100,0.6369024821
-3.5000000000,39.5000000000,0.2631920128,0.0867868234,0.6500211639
-3.5000000000,40.5000000000,0.2589467671,0.0837833502,0.6572698827
-3.5000000000,41.5000000000,0.2235322127,0.0871600767,0.6893077106
-3.5000000000,42.5000000000,0.1937052802,0.1068262000,0.6994685198
-3.5000000000,43.5000000000,0.1595937897,0.1438629409,0.6965432694
-3.5000000000,47.5000000000,0.0759324157,0.1552428076,0.7688247768
-3.5000000000,48.5000000000,0.0631207395,0.1465537832,0.7903254773
-3.5000000000,50.5000000000,0.0583289272,0.1357123049,0.8059587678
-3.5000000000,51.5000000000,0.0580338787,0.1267143944,0.8152517269
-3.5000000000,52.5000000000,0.0676111477,0.1209104053,0.8114784470
-3.5000000000,53.5000000000,0.0595570347,0.1305172916,0.8099256738
-3.5000000000,54.5000000000,0.0609378101,0.1294065807,0.8096556092
-3.5000000000,55.5000000000,0.0661552826,0.1217634670,0.8120812503
-3.5000000000,56.5000000000,0.0654530827,0.1151042683,0.8194426490
-3.5000000000,57.5000000000,0.0665398785,0.1032389494,0.8302211720
-3.5000000000,58.5000000000,0.0614911437,0.0953362432,0.8431726131
-3.5000000000,59.5000000000,0.0596228466,0.0897001886,0.8506769648
-2.5000000000,35.5000000000,0.3310170718,0.0604505430,0.6085323852
-2.5000000000,36.5000000000,0.3220034340,0.0635355857,0.6144609803
-2.5000000000,37.5000000000,0.3236059742,0.0593011389,0.6170928868
-2.5000000000,38.5000000000,0.3092605771,0.0651542649,0.6255851579
-2.5000000000,39.5000000000,0.2855083963,0.0726203916,0.6418712120
-2.5000000000,40.5000000000,0.2593515543,0.0769691054,0.6636793403
-2.5000000000,41.5000000000,0.2475484620,0.0833755264,0.6690760116
-2.5000000000,42.5000000000,0.2046553106,0.1120913379,0.6832533515
-2.5000000000,43.5000000000,0.1521385984,0.1497583195,0.6981030821
-2.5000000000,46.5000000000,0.0825003400,0.1747780842,0.7427215758
-2.5000000000,47.5000000000,0.0733955612,0.1654229669,0.7611814719
-2.5000000000,48.5000000000,0.0614012255,0.1609564175,0.7776423570
-2.5000000000,49.5000000000,0.0695588647,0.1511064923,0.7793346431
