Lon,Lat,C_KK10LonLatElev,B_KK10LonLatElev,U_KK10LonLatElev
-10.5000000000,51.5000000000,0.1138301406,0.2634188239,0.6227510355
-10.5000000000,52.5000000000,0.1108741098,0.2658531813,0.6232727089
-10.5000000000,53.5000000000,0.1103780852,0.2806971930,0.6089247217
-10.5000000000,54.5000000000,0.1112403063,0.2855213108,0.6032383830
-9.5000000000,38.5000000000,0.1882263826,0.2419707001,0.5698029173
-9.5000000000,39.5000000000,0.1822599867,0.2487606083,0.5689794050
-9.5000000000,42.5000000000,0.1666172443,0.2609467788,0.5724359769
-9.5000000000,43.5000000000,0.1606922672,0.2614074208,0.5779003120
-9.5000000000,51.5000000000,0.1157542590,0.2622195773,0.6220261636
-9.5000000000,52.5000000000,0.1132066592,0.2706288373,0.6161645035
-9.5000000000,53.5000000000,0.1122803665,0.2803476429,0.6073719906
-9.5000000000,54.5000000000,0.1109577043,0.2831876468,0.6058546488
-8.5000000000,37.5000000000,0.1986958048,0.2227497042,0.5785544910
-8.5000000000,38.5000000000,0.1924832981,0.2321374030,0.5753792989
-8.5000000000,39.5000000000,0.1886320709,0.2336397509,0.5777281782
-8.5000000000,40.5000000000,0.1838543405,0.2384912493,0.5776544102
-8.5000000000,41.5000000000,0.1813560759,0.2378099028,0.5808340213
-8.5000000000,42.5000000000,0.1789352406,0.2344737604,0.5865909990
-8.5000000000,43.5000000000,0.1659586440,0.2518039327,0.5822374234
-8.5000000000,51.5000000000,0.1133913656,0.2617172086,0.6248914258
-8.5000000000,52.5000000000,0.1127229857,0.2628634922,0.6244135221
-8.5000000000,53.5000000000,0.1092529217,0.2709813918,0.6197656865
-8.5000000000,54.5000000000,0.1098518633,0.2735726194,0.6165755173
-8.5000000000,55.5000000000,0.1099732409,0.2862752164,0.6037515427
-7.5000000000,37.5000000000,0.2028951573,0.2134699502,0.5836348926
-7.5000000000,38.5000000000,0.1999957456,0.2154359959,0.5845682585
-7.5000000000,39.5000000000,0.1972210181,0.2172516893,0.5855272926
-7.5000000000,40.5000000000,0.2020420378,0.2020097090,0.5959482532
-7.5000000000,41.5000000000,0.1978382818,0.2059013936,0.5962603246
-7.5000000000,42.5000000000,0.1954313445,0.2036349659,0.6009336896
-7.5000000000,43.5000000000,0.1748778913,0.2335365593,0.5915855494
-7.5000000000,51.5000000000,0.1093979467,0.2517555901,0.6388464632
-7.5000000000,52.5000000000,0.1081499050,0.2438846340,0.6479654610
-7.5000000000,53.5000000000,0.1054985473,0.2552770872,0.6392243655
-7.5000000000,54.5000000000,0.1078375148,0.2642513216,0.6279111636
-7.5000000000,55.5000000000,0.1080544280,0.2878061604,0.6041394116
-7.5000000000,57.5000000000,0.1169704700,0.2963706735,0.5866588565
-7.5000000000,58.5000000000,0.1213088887,0.3024369252,0.5762541861
-7.5000000000,62.5000000000,0.1361426903,0.3374756856,0.5263816240
-6.5000000000,35.5000000000,0.2103973088,0.2049263800,0.5846763111
-6.5000000000,36.5000000000,0.2067637372,0.2099162078,0.5833200550
-6.5000000000,37.5000000000,0.2097557804,0.2019620608,0.5882821588
-6.5000000000,38.5000000000,0.2117633168,0.1944575627,0.5937791205
-6.5000000000,39.5000000000,0.2034976459,0.2057143505,0.5907880037
-6.5000000000,40.5000000000,0.2094388005,0.1901322533,0.6004289462
-6.5000000000,41.5000000000,0.2053412281,0.1929784541,0.6016803178
-6.5000000000,42.5000000000,0.2130695724,0.1719501724,0.6149802552
-6.5000000000,43.5000000000,0.1797205469,0.2232859111,0.5969935420
-6.5000000000,52.5000000000,0.1057618801,0.2488672357,0.6453708842
-6.5000000000,53.5000000000,0.1043355309,0.2595899499,0.6360745192
-6.5000000000,54.5000000000,0.1050316711,0.2718613684,0.6231069605
-6.5000000000,55.5000000000,0.1066029578,0.2978112764,0.5955857658
-6.5000000000,56.5000000000,0.1119612631,0.3057574267,0.5822813102
-6.5000000000,57.5000000000,0.1189963471,0.3027811101,0.5782225428
-6.5000000000,58.5000000000,0.1229212833,0.3100406956,0.5670380212
-6.5000000000,61.5000000000,0.1332249067,0.3332859681,0.5334891251
-6.5000000000,62.5000000000,0.1365412229,0.3392645598,0.5241942173
-5.5000000000,35.5000000000,0.2250064038,0.1777580595,0.5972355367
-5.5000000000,36.5000000000,0.2218364742,0.1822831692,0.5958803566
-5.5000000000,37.5000000000,0.2151880680,0.1918246817,0.5929872504
-5.5000000000,38.5000000000,0.2196633419,0.1782859477,0.6020507104
-5.5000000000,39.5000000000,0.2125885354,0.1877488074,0.5996626572
-5.5000000000,40.5000000000,0.2256481855,0.1622779623,0.6120738522
-5.5000000000,41.5000000000,0.2110363438,0.1827791796,0.6061844766
-5.5000000000,42.5000000000,0.2115010949,0.1764348256,0.6120640795
-5.5000000000,43.5000000000,0.1821641313,0.2197649211,0.5980709476
-5.5000000000,50.5000000000,0.1099862719,0.2414572496,0.6485564785
-5.5000000000,51.5000000000,0.1061389886,0.2472086750,0.6466523364
-5.5000000000,54.5000000000,0.1014190339,0.2919986045,0.6065823616
-5.5000000000,55.5000000000,0.1057265033,0.3076636087,0.5866098880
-5.5000000000,56.5000000000,0.1161848534,0.3099687747,0.5738463719
-5.5000000000,57.5000000000,0.1256865884,0.3104270293,0.5638863822
-5.5000000000,58.5000000000,0.1245291057,0.3325244562,0.5429464382
-4.5000000000,35.5000000000,0.2236578004,0.1770704210,0.5992717786
-4.5000000000,36.5000000000,0.2229937609,0.1772538634,0.5997523757
-4.5000000000,37.5000000000,0.2292521346,0.1649710971,0.6057767683
-4.5000000000,38.5000000000,0.2299784590,0.1607817901,0.6092397509
-4.5000000000,39.5000000000,0.2265814474,0.1633879977,0.6100305549
-4.5000000000,40.5000000000,0.2294169465,0.1558336481,0.6147494054
-4.5000000000,41.5000000000,0.2187771699,0.1704815242,0.6107413059
-4.5000000000,42.5000000000,0.2161767456,0.1696616191,0.6141616352
-4.5000000000,43.5000000000,0.1836912593,0.2169051015,0.5994036391
-4.5000000000,47.5000000000,0.1281268083,0.2381381324,0.6337350593
-4.5000000000,48.5000000000,0.1204505632,0.2351540056,0.6443954312
-4.5000000000,50.5000000000,0.1114925000,0.2376605547,0.6508469453
-4.5000000000,51.5000000000,0.1072099849,0.2471975660,0.6455924491
-4.5000000000,52.5000000000,0.1047562825,0.2647001361,0.6305435815
-4.5000000000,53.5000000000,0.1024291456,0.2874032152,0.6101676392
-4.5000000000,54.5000000000,0.1024986159,0.3046650551,0.5928363291
-4.5000000000,55.5000000000,0.1086205124,0.3086201589,0.5827593287
-4.5000000000,56.5000000000,0.1237336612,0.3042822368,0.5719841020
-4.5000000000,57.5000000000,0.1303130982,0.3174945796,0.5521923223
-4.5000000000,58.5000000000,0.1277036743,0.3414902376,0.5308060881
-3.5000000000,35.5000000000,0.2251837383,0.1716654026,0.6031508590
-3.5000000000,36.5000000000,0.2284270427,0.1656979266,0.6058750307
-3.5000000000,37.5000000000,0.2525988799,0.1286343718,0.6187667483
-3.5000000000,38.5000000000,0.2378975125,0.1473822725,0.6147202150
-3.5000000000,39.5000000000,0.2321702050,0.1510309290,0.6167988660
-3.5000000000,40.5000000000,0.2283917327,0.1534736960,0.6181345713
-3.5000000000,41.5000000000,0.2316841558,0.1477596263,0.6205562179
-3.5000000000,42.5000000000,0.2194436286,0.1662317691,0.6143246022
-3.5000000000,43.5000000000,0.1818805732,0.2222080877,0.5959113391
-3.5000000000,47.5000000000,0.1302707310,0.2354991086,0.6342301604
