Lon,Lat,C_KK10LonLatElev,B_KK10LonLatElev,U_KK10LonLatElev
-9.5000000000,38.5000000000,0.1451263917,0.1479567958,0.7069168124
-9.5000000000,39.5000000000,0.1450095112,0.1540984361,0.7008920527
-9.5000000000,42.5000000000,0.1329766573,0.1852209959,0.6818023468
-9.5000000000,43.5000000000,0.1163781169,0.2034478918,0.6801739913
-9.5000000000,51.5000000000,0.0565427743,0.2299828970,0.7134743287
-9.5000000000,52.5000000000,0.0562980734,0.2275316869,0.7161702398
-9.5000000000,53.5000000000,0.0601450676,0.2159949589,0.7238599736
-9.5000000000,54.5000000000,0.0634658343,0.1954614504,0.7410727153
-8.5000000000,37.5000000000,0.1571326339,0.1340691615,0.7087982046
-8.5000000000,38.5000000000,0.1646877428,0.1361598541,0.6991524031
-8.5000000000,39.5000000000,0.1523809525,0.1465892530,0.7010297945
-8.5000000000,40.5000000000,0.1557013738,0.1509475008,0.6933511255
-8.5000000000,41.5000000000,0.1511010511,0.1622919130,0.6866070359
-8.5000000000,42.5000000000,0.1450994679,0.1728087161,0.6820918160
-8.5000000000,43.5000000000,0.1314251308,0.1944165067,0.6741583625
-8.5000000000,51.5000000000,0.0515934219,0.2231885342,0.7252180439
-8.5000000000,52.5000000000,0.0544262701,0.2128184069,0.7327553230
-8.5000000000,53.5000000000,0.0603921708,0.2064900152,0.7331178140
-8.5000000000,54.5000000000,0.0691465070,0.1841181494,0.7467353436
-8.5000000000,55.5000000000,0.0634482050,0.1689296592,0.7676221358
-7.5000000000,37.5000000000,0.1589749419,0.1302304805,0.7107945776
-7.5000000000,38.5000000000,0.1701166727,0.1311573619,0.6987259654
-7.5000000000,39.5000000000,0.1728752820,0.1334505458,0.6936741722
-7.5000000000,40.5000000000,0.1666170042,0.1359033200,0.6974796759
-7.5000000000,41.5000000000,0.1618748814,0.1491748607,0.6889502579
-7.5000000000,42.5000000000,0.1579591006,0.1608661177,0.6811747817
-7.5000000000,43.5000000000,0.1416642309,0.1917399022,0.6665958670
-7.5000000000,51.5000000000,0.0442013402,0.2196126167,0.7361860431
-7.5000000000,52.5000000000,0.0564053050,0.1983852037,0.7452094912
-7.5000000000,53.5000000000,0.0630957785,0.1938110126,0.7430932089
-7.5000000000,54.5000000000,0.0726323727,0.1778628492,0.7495047781
-7.5000000000,55.5000000000,0.0664046998,0.1650725558,0.7685227444
-7.5000000000,57.5000000000,0.0503060977,0.1207378018,0.8289561005
-7.5000000000,58.5000000000,0.0507158518,0.1066842392,0.8425999089
-7.5000000000,62.5000000000,0.0600541783,0.1003242387,0.8396215830
-6.5000000000,35.5000000000,0.1753180695,0.1089656788,0.7157162517
-6.5000000000,36.5000000000,0.1742016797,0.1143705231,0.7114277972
-6.5000000000,37.5000000000,0.1797201845,0.1165971873,0.7036826282
-6.5000000000,38.5000000000,0.1935055025,0.1164822981,0.6900121994
-6.5000000000,39.5000000000,0.1992409103,0.1222020868,0.6785570029
-6.5000000000,40.5000000000,0.1913062924,0.1274531270,0.6812405806
-6.5000000000,41.5000000000,0.1775427440,0.1450130762,0.6774441798
-6.5000000000,42.5000000000,0.1837475337,0.1455672268,0.6706852395
-6.5000000000,43.5000000000,0.1513908170,0.1973443737,0.6512648093
-6.5000000000,52.5000000000,0.0543578123,0.1905509876,0.7550912002
-6.5000000000,53.5000000000,0.0612693237,0.1902426766,0.7484879997
-6.5000000000,54.5000000000,0.0729216349,0.1793437697,0.7477345954
-6.5000000000,55.5000000000,0.0702779906,0.1615797749,0.7681422345
-6.5000000000,56.5000000000,0.0565943376,0.1407317401,0.8026739223
-6.5000000000,57.5000000000,0.0528049817,0.1147709365,0.8324240818
-6.5000000000,58.5000000000,0.0489164150,0.1059475137,0.8451360713
-6.5000000000,61.5000000000,0.0568361370,0.0983561159,0.8448077471
-6.5000000000,62.5000000000,0.0608847468,0.1009823569,0.8381328963
-5.5000000000,35.5000000000,0.1784271930,0.0947119538,0.7268608533
-5.5000000000,36.5000000000,0.1855432600,0.0967848236,0.7176719164
-5.5000000000,37.5000000000,0.1909087321,0.1060240734,0.7030671945
-5.5000000000,38.5000000000,0.1898255117,0.1137361367,0.6964383516
-5.5000000000,39.5000000000,0.2068968988,0.1186778685,0.6744252327
-5.5000000000,40.5000000000,0.2097722877,0.1132615847,0.6769661276
-5.5000000000,41.5000000000,0.1849089967,0.1466763195,0.6684146838
-5.5000000000,42.5000000000,0.1962049247,0.1596740811,0.6441209942
-5.5000000000,43.5000000000,0.1725811965,0.2074766788,0.6199421246
-5.5000000000,50.5000000000,0.0469155180,0.1678408534,0.7852436286
-5.5000000000,51.5000000000,0.0492451661,0.1703728757,0.7803819582
-5.5000000000,54.5000000000,0.0658224660,0.1700876058,0.7640899282
-5.5000000000,55.5000000000,0.0682080830,0.1537416863,0.7780502307
-5.5000000000,56.5000000000,0.0609906531,0.1316112523,0.8073980946
-5.5000000000,57.5000000000,0.0609206754,0.1118716013,0.8272077234
-5.5000000000,58.5000000000,0.0494901207,0.1114899636,0.8390199156
-4.5000000000,35.5000000000,0.1778130662,0.0851510973,0.7370358365
-4.5000000000,36.5000000000,0.1797700232,0.0885039174,0.7317260594
-4.5000000000,37.5000000000,0.2020003056,0.0883296189,0.7096700755
-4.5000000000,38.5000000000,0.2078365216,0.0999163506,0.6922471278
-4.5000000000,39.5000000000,0.2162828291,0.1127108577,0.6710063132
-4.5000000000,40.5000000000,0.2430271290,0.1042027778,0.6527700932
-4.5000000000,41.5000000000,0.2092369272,0.1347752385,0.6559878343
-4.5000000000,42.5000000000,0.2153358779,0.1589794428,0.6256846794
-4.5000000000,43.5000000000,0.2006316183,0.2109466970,0.5884216847
-4.5000000000,47.5000000000,0.0505942351,0.1887040120,0.7607017529
-4.5000000000,48.5000000000,0.0470663456,0.1617425880,0.7911910664
-4.5000000000,50.5000000000,0.0427547202,0.1512895405,0.8059557394
-4.5000000000,51.5000000000,0.0437352807,0.1546549158,0.8016098036
-4.5000000000,52.5000000000,0.0498147637,0.1574901151,0.7926951212
-4.5000000000,53.5000000000,0.0525269597,0.1652007812,0.7822722591
-4.5000000000,54.5000000000,0.0599795751,0.1606737653,0.7793466596
-4.5000000000,55.5000000000,0.0669200461,0.1476450112,0.7854349427
-4.5000000000,56.5000000000,0.0745224087,0.1257019911,0.7997756002
-4.5000000000,57.5000000000,0.0703691984,0.1175765272,0.8120542744
-4.5000000000,58.5000000000,0.0589752397,0.1088625326,0.8321622278
-3.5000000000,35.5000000000,0.1965735269,0.0661418960,0.7372845772
-3.5000000000,36.5000000000,0.1823043714,0.0733286679,0.7443669606
-3.5000000000,37.5000000000,0.2163748219,0.0646477354,0.7189774427
-3.5000000000,38.5000000000,0.2156766426,0.0833001597,0.7010231977
-3.5000000000,39.5000000000,0.2302643039,0.0934573785,0.6762783175
-3.5000000000,40.5000000000,0.2359404893,0.0981290681,0.6659304426
-3.5000000000,41.5000000000,0.2148768813,0.1110133148,0.6741098038
-3.5000000000,42.5000000000,0.2103536816,0.1466603917,0.6429859268
-3.5000000000,43.5000000000,0.1791011791,0.2022719136,0.6186269072
-3.5000000000,47.5000000000,0.0546974314,0.1756126303,0.7696899382
-3.5000000000,48.5000000000,0.0433303981,0.1601125787,0.7965570233
-3.5000000000,50.5000000000,0.0401005475,0.1444170086,0.8154824439
-3.5000000000,51.5000000000,0.0431914375,0.1410752443,0.8157333182
-3.5000000000,52.5000000000,0.0519814083,0.1355388114,0.8124797803
-3.5000000000,53.5000000000,0.0515586738,0.1496257730,0.7988155532
-3.5000000000,54.5000000000,0.0561086937,0.1495925733,0.7942987330
-3.5000000000,55.5000000000,0.0652534519,0.1422412844,0.7925052637
-3.5000000000,56.5000000000,0.0712221072,0.1386808660,0.7900970268
-3.5000000000,57.5000000000,0.0723287801,0.1251088296,0.8025623903
-3.5000000000,58.5000000000,0.0621459698,0.1130857840,0.8247682462
-3.5000000000,59.5000000000,0.0562421594,0.1041938552,0.8395639854
-2.5000000000,35.5000000000,0.2089776725,0.0521520361,0.7388702913
-2.5000000000,36.5000000000,0.2047885836,0.0553114582,0.7398999582
-2.5000000000,37.5000000000,0.2104843621,0.0520624387,0.7374531993
-2.5000000000,38.5000000000,0.2306147051,0.0614114340,0.7079738609
-2.5000000000,39.5000000000,0.2404733895,0.0753758319,0.6841507786
-2.5000000000,40.5000000000,0.2235805434,0.0848266098,0.6915928467
-2.5000000000,41.5000000000,0.2173803086,0.0979722754,0.6846474160
-2.5000000000,42.5000000000,0.1985796236,0.1374768494,0.6639435270
-2.5000000000,43.5000000000,0.1607547917,0.1915756912,0.6476695171
-2.5000000000,46.5000000000,0.0719149365,0.2049080056,0.7231770579
-2.5000000000,47.5000000000,0.0571862994,0.1849539326,0.7578597680
-2.5000000000,48.5000000000,0.0442401858,0.1738736681,0.7818861461
-2.5000000000,49.5000000000,0.0455817300,0.1570572279,0.7973610421
-2.5000000000,50.5000000000,0.0385091182,0.1587238979,0.8027669839
-2.5000000000,51.5000000000,0.0375450371,0.1548124859,0.8076424770
-2.5000000000,52.5000000000,0.0404383157,0.1514774929,0.8080841914
-2.5000000000,53.5000000000,0.0429777404,0.1505194172,0.8065028424
-2.5000000000,54.5000000000,0.0546181947,0.1326230725,0.8127587328
-2.5000000000,55.5000000000,0.0602391302,0.1399875215,0.7997733482
-2.5000000000,56.5000000000,0.0635567149,0.1469714753,0.7894718097
-2.5000000000,57.5000000000,0.0663873874,0.1373872351,0.7962253775
-2.5000000000,58.5000000000,0.0602804977,0.1215385177,0.8181809846
-1.5000000000,35.5000000000,0.1733126070,0.0509325567,0.7757548363
-1.5000000000,36.5000000000,0.2218568013,0.0451427258,0.7330004729
-1.5000000000,37.5000000000,0.2058179852,0.0508356693,0.7433463455
-1.5000000000,38.5000000000,0.2310095060,0.0521183176,0.7168721764
-1.5000000000,39.5000000000,0.2339793841,0.0628001573,0.7032204586
-1.5000000000,40.5000000000,0.2233154460,0.0632362976,0.7134482564
-1.5000000000,41.5000000000,0.1821303302,0.0887491081,0.7291205617
-1.5000000000,42.5000000000,0.1689364186,0.1224047110,0.7086588704
-1.5000000000,43.5000000000,0.1663855624,0.1551906109,0.6784238267
-1.5000000000,44.5000000000,0.1467816339,0.1773786122,0.6758397540
-1.5000000000,45.5000000000,0.1100901886,0.1943438704,0.6955659409
-1.5000000000,46.5000000000,0.0866039861,0.1961804663,0.7172155475
-1.5000000000,47.5000000000,0.0660764634,0.1915300914,0.7423934452
-1.5000000000,48.5000000000,0.0502334799,0.1811201871,0.7686463330
-1.5000000000,49.5000000000,0.0432239501,0.1757987301,0.7809773198
-1.5000000000,50.5000000000,0.0404098350,0.1721429321,0.7874472329
-1.5000000000,51.5000000000,0.0369724210,0.1607367982,0.8022907809
-1.5000000000,52.5000000000,0.0370860356,0.1565921362,0.8063218282
-1.5000000000,53.5000000000,0.0406019674,0.1473789798,0.8120190528
-1.5000000000,54.5000000000,0.0444280113,0.1432808821,0.8122911066
-1.5000000000,55.5000000000,0.0525762344,0.1457249903,0.8016987752
-1.5000000000,57.5000000000,0.0548586233,0.1457888542,0.7993525224
-1.5000000000,59.5000000000,0.0580636155,0.1065077302,0.8354286542
-1.5000000000,60.5000000000,0.0552537165,0.0979300871,0.8468161965
-0.5000000000,35.5000000000,0.1810444783,0.0421119920,0.7768435296
-0.5000000000,37.5000000000,0.1892625446,0.0467037985,0.7640336568
-0.5000000000,38.5000000000,0.2004848170,0.0470059585,0.7525092245
-0.5000000000,39.5000000000,0.1951147123,0.0583915088,0.7464937789
-0.5000000000,40.5000000000,0.1929747695,0.0557048467,0.7513203838
-0.5000000000,41.5000000000,0.1713671600,0.0719381406,0.7566946995
-0.5000000000,42.5000000000,0.1807485050,0.0839510073,0.7353004877
-0.5000000000,43.5000000000,0.1426400325,0.1398676060,0.7174923615
-0.5000000000,44.5000000000,0.1325236471,0.1646123878,0.7028639651
-0.5000000000,45.5000000000,0.0977396333,0.1962388040,0.7060215627
-0.5000000000,46.5000000000,0.0859857213,0.2001634795,0.7138507991
-0.5000000000,47.5000000000,0.0705971529,0.2077909933,0.7216118537
-0.5000000000,48.5000000000,0.0577209531,0.1892451328,0.7530339141
-0.5000000000,49.5000000000,0.0435707265,0.1829927974,0.7734364761
-0.5000000000,50.5000000000,0.0371142229,0.1727099561,0.7901758210
-0.5000000000,51.5000000000,0.0354178136,0.1619553399,0.8026268465
-0.5000000000,52.5000000000,0.0349352990,0.1584741331,0.8065905680
-0.5000000000,53.5000000000,0.0350332127,0.1587388501,0.8062279372
-0.5000000000,54.5000000000,0.0401591744,0.1508041497,0.8090366759
-0.5000000000,60.5000000000,0.0611893074,0.1063497280,0.8324609646
0.5000000000,35.5000000000,0.2021006479,0.0363925395,0.7615068126
0.5000000000,36.5000000000,0.1963517774,0.0409728856,0.7626753370
0.5000000000,38.5000000000,0.1943990044,0.0470432966,0.7585576990
0.5000000000,40.5000000000,0.1729938664,0.0678525927,0.7591535410
0.5000000000,41.5000000000,0.1658718607,0.0793998338,0.7547283054
0.5000000000,42.5000000000,0.2011714502,0.0734771294,0.7253514204
0.5000000000,43.5000000000,0.1297659644,0.1349483625,0.7352856731
0.5000000000,44.5000000000,0.1132887004,0.1651097069,0.7216015927
0.5000000000,45.5000000000,0.1008947804,0.1818052058,0.7173000138
0.5000000000,46.5000000000,0.0835355465,0.1995234461,0.7169410074
0.5000000000,47.5000000000,0.0691878249,0.2061745137,0.7246376615
0.5000000000,48.5000000000,0.0590828122,0.1881700763,0.7527471115
0.5000000000,49.5000000000,0.0433420513,0.1799779887,0.7766799601
0.5000000000,50.5000000000,0.0336923078,0.1706436098,0.7956640824
0.5000000000,51.5000000000,0.0337521674,0.1632944505,0.8029533821
0.5000000000,52.5000000000,0.0363106166,0.1573713349,0.8063180485
0.5000000000,53.5000000000,0.0350147707,0.1617176629,0.8032675663
1.5000000000,35.5000000000,0.2358416354,0.0311148068,0.7330435578
1.5000000000,36.5000000000,0.2115974843,0.0398382480,0.7485642677
1.5000000000,38.5000000000,0.2012615734,0.0473223681,0.7514160585
1.5000000000,39.5000000000,0.2023779260,0.0563138234,0.7413082506
1.5000000000,41.5000000000,0.1886633645,0.0815988574,0.7297377781
1.5000000000,42.5000000000,0.2167579265,0.0692641340,0.7139779395
1.5000000000,43.5000000000,0.1270109088,0.1312528475,0.7417362438
1.5000000000,44.5000000000,0.1130872657,0.1557905865,0.7311221478
1.5000000000,45.5000000000,0.1144774563,0.1608437290,0.7246788148
1.5000000000,46.5000000000,0.0904338764,0.1841485485,0.7254175751
1.5000000000,47.5000000000,0.0729731421,0.1971056119,0.7299212460
1.5000000000,48.5000000000,0.0566079203,0.1943513215,0.7490407583
1.5000000000,49.5000000000,0.0464234783,0.1811797325,0.7723967893
1.5000000000,50.5000000000,0.0394778623,0.1721917844,0.7883303533
1.5000000000,51.5000000000,0.0350558389,0.1708535058,0.7940906554
1.5000000000,52.5000000000,0.0365216318,0.1640977560,0.7993806122
2.5000000000,35.5000000000,0.2636286713,0.0320112912,0.7043600375
2.5000000000,36.5000000000,0.2268242216,0.0418937304,0.7312820480
2.5000000000,39.5000000000,0.2136622702,0.0628351455,0.7235025843
2.5000000000,41.5000000000,0.2096145265,0.0830845711,0.7073009024
2.5000000000,42.5000000000,0.1850147675,0.0894430556,0.7255421770
2.5000000000,43.5000000000,0.1356850888,0.1193286413,0.7449862699
2.5000000000,44.5000000000,0.1357349265,0.1309018671,0.7333632064
2.5000000000,45.5000000000,0.1357555274,0.1375376881,0.7267067846
2.5000000000,46.5000000000,0.0946447114,0.1824103496,0.7229449390
2.5000000000,47.5000000000,0.0774679681,0.1968187037,0.7257133282
2.5000000000,48.5000000000,0.0605711366,0.2017175167,0.7377113467
2.5000000000,49.5000000000,0.0516632217,0.1902988494,0.7580379289
2.5000000000,50.5000000000,0.0434763829,0.1816742246,0.7748493926
2.5000000000,51.5000000000,0.0401120006,0.1754900820,0.7843979174
3.5000000000,35.5000000000,0.2859610729,0.0352458260,0.6787931011
3.5000000000,36.5000000000,0.2470210815,0.0447174590,0.7082614595
3.5000000000,39.5000000000,0.2431520516,0.0690796701,0.6877682784
3.5000000000,40.5000000000,0.2083486572,0.0867697955,0.7048815473
3.5000000000,41.5000000000,0.2150831862,0.0911260000,0.6937908138
3.5000000000,42.5000000000,0.1705893739,0.1132275349,0.7161830912
3.5000000000,43.5000000000,0.1292379103,0.1352656537,0.7354964360
3.5000000000,44.5000000000,0.1501080708,0.1197972651,0.7300946641
3.5000000000,45.5000000000,0.1367589060,0.1453789414,0.7178621526
3.5000000000,46.5000000000,0.1061823892,0.1841963699,0.7096212410
3.5000000000,47.5000000000,0.0808085976,0.2089520717,0.7102393307
3.5000000000,48.5000000000,0.0712897913,0.2088168149,0.7198933938
3.5000000000,49.5000000000,0.0614616885,0.1996727236,0.7388655879
3.5000000000,50.5000000000,0.0503835374,0.1939480716,0.7556683910
3.5000000000,51.5000000000,0.0465784798,0.1815665071,0.7718550130
4.5000000000,35.5000000000,0.3079179632,0.0393863192,0.6526957176
4.5000000000,36.5000000000,0.2729198019,0.0469949479,0.6800852502
4.5000000000,39.5000000000,0.2490223731,0.0793841219,0.6715935050
4.5000000000,40.5000000000,0.2284387541,0.0917926800,0.6797685659
4.5000000000,43.5000000000,0.1460228479,0.1428888527,0.7110882994
4.5000000000,44.5000000000,0.1462651028,0.1479581402,0.7057767570
4.5000000000,45.5000000000,0.1534262763,0.1595601385,0.6870135852
4.5000000000,46.5000000000,0.1239264547,0.1946234160,0.6814501293
4.5000000000,47.5000000000,0.1003718896,0.2149795907,0.6846485196
4.5000000000,48.5000000000,0.0898881224,0.2176253828,0.6924864948
4.5000000000,49.5000000000,0.0765656179,0.2072113065,0.7162230756
4.5000000000,50.5000000000,0.0596847904,0.2011244046,0.7391908051
