Lon,Lat,C_KK10LonLatElev,B_KK10LonLatElev,U_KK10LonLatElev
-10.5000000000,51.5000000000,0.1378905218,0.2637592384,0.5983502398
-10.5000000000,52.5000000000,0.1343534166,0.2606646313,0.6049819521
-10.5000000000,53.5000000000,0.1289303257,0.2592794107,0.6117902636
-10.5000000000,54.5000000000,0.1196384924,0.2494132855,0.6309482221
-9.5000000000,38.5000000000,0.1761230896,0.1768049383,0.6470719721
-9.5000000000,39.5000000000,0.1717954090,0.1836881652,0.6445164258
-9.5000000000,42.5000000000,0.1588010020,0.2084017100,0.6327972881
-9.5000000000,43.5000000000,0.1554182046,0.2152824661,0.6292993293
-9.5000000000,51.5000000000,0.1363675501,0.2608734186,0.6027590313
-9.5000000000,52.5000000000,0.1358920554,0.2660126724,0.5980952721
-9.5000000000,53.5000000000,0.1268174253,0.2585820301,0.6146005446
-9.5000000000,54.5000000000,0.1150555832,0.2447070833,0.6402373335
-8.5000000000,37.5000000000,0.1861422207,0.1628010605,0.6510567188
-8.5000000000,38.5000000000,0.1793129268,0.1696479372,0.6510391360
-8.5000000000,39.5000000000,0.1758514096,0.1716718442,0.6524767463
-8.5000000000,40.5000000000,0.1710874996,0.1772993916,0.6516131088
-8.5000000000,41.5000000000,0.1688616199,0.1819033440,0.6492350361
-8.5000000000,42.5000000000,0.1669329065,0.1844420501,0.6486250434
-8.5000000000,43.5000000000,0.1574120349,0.2061980432,0.6363899219
-8.5000000000,51.5000000000,0.1253046277,0.2557852343,0.6189101380
-8.5000000000,52.5000000000,0.1254388275,0.2520145393,0.6225466332
-8.5000000000,53.5000000000,0.1126955613,0.2440242956,0.6432801431
-8.5000000000,54.5000000000,0.1031515719,0.2283248743,0.6685235538
-8.5000000000,55.5000000000,0.0950807930,0.2223536902,0.6825655169
-7.5000000000,37.5000000000,0.1882979460,0.1572434192,0.6544586347
-7.5000000000,38.5000000000,0.1847732683,0.1576131047,0.6576136270
-7.5000000000,39.5000000000,0.1808956329,0.1586428010,0.6604615661
-7.5000000000,40.5000000000,0.1820163150,0.1460471877,0.6719364973
-7.5000000000,41.5000000000,0.1783272903,0.1540639052,0.6676088045
-7.5000000000,42.5000000000,0.1771211459,0.1570618716,0.6658169826
-7.5000000000,43.5000000000,0.1623687356,0.1894612573,0.6481700071
-7.5000000000,51.5000000000,0.1083500645,0.2402868995,0.6513630360
-7.5000000000,52.5000000000,0.1032116861,0.2248618704,0.6719264435
-7.5000000000,53.5000000000,0.0942018715,0.2203965998,0.6854015286
-7.5000000000,54.5000000000,0.0881078088,0.2080551590,0.7038370322
-7.5000000000,55.5000000000,0.0838005374,0.2108684514,0.7053310112
-7.5000000000,57.5000000000,0.0854669294,0.2047815054,0.7097515652
-7.5000000000,58.5000000000,0.0888917205,0.2086334958,0.7024747836
-7.5000000000,62.5000000000,0.1033595888,0.2493976661,0.6472427451
-6.5000000000,35.5000000000,0.1975487325,0.1548791174,0.6475721501
-6.5000000000,36.5000000000,0.1927587889,0.1585062360,0.6487349751
-6.5000000000,37.5000000000,0.1927454043,0.1503779301,0.6568766656
-6.5000000000,38.5000000000,0.1927850524,0.1435402586,0.6636746890
-6.5000000000,39.5000000000,0.1849380366,0.1536426289,0.6614193345
-6.5000000000,40.5000000000,0.1876304644,0.1398273209,0.6725422147
-6.5000000000,41.5000000000,0.1847255461,0.1449828607,0.6702915932
-6.5000000000,42.5000000000,0.1911561131,0.1310335746,0.6778103123
-6.5000000000,43.5000000000,0.1650135434,0.1807269107,0.6542595459
-6.5000000000,52.5000000000,0.0883663381,0.2201592543,0.6914744075
-6.5000000000,53.5000000000,0.0813089205,0.2128133887,0.7058776908
-6.5000000000,54.5000000000,0.0744378410,0.2016726411,0.7238895179
-6.5000000000,55.5000000000,0.0749484900,0.2076164426,0.7174350674
-6.5000000000,56.5000000000,0.0777113778,0.2053768294,0.7169117928
-6.5000000000,57.5000000000,0.0824538024,0.2006340220,0.7169121756
-6.5000000000,58.5000000000,0.0878692099,0.2085087417,0.7036220484
-6.5000000000,61.5000000000,0.0998202512,0.2412370011,0.6589427477
-6.5000000000,62.5000000000,0.1027728479,0.2515318014,0.6456953507
-5.5000000000,35.5000000000,0.2078695342,0.1335965686,0.6585338972
-5.5000000000,36.5000000000,0.2039176219,0.1378772722,0.6582051059
-5.5000000000,37.5000000000,0.1980223657,0.1455206412,0.6564569931
-5.5000000000,38.5000000000,0.2006201846,0.1337705936,0.6656092218
-5.5000000000,39.5000000000,0.1932418591,0.1421256998,0.6646324411
-5.5000000000,40.5000000000,0.2011156477,0.1195873579,0.6792969944
-5.5000000000,41.5000000000,0.1908756339,0.1387612509,0.6703631153
-5.5000000000,42.5000000000,0.1897146136,0.1349199656,0.6753654209
-5.5000000000,43.5000000000,0.1656798001,0.1761900214,0.6581301785
-5.5000000000,50.5000000000,0.0953686514,0.2273546163,0.6772767323
-5.5000000000,51.5000000000,0.0894580173,0.2317603006,0.6787816820
-5.5000000000,54.5000000000,0.0679307007,0.2174469865,0.7146223127
-5.5000000000,55.5000000000,0.0710615761,0.2158159612,0.7131224627
-5.5000000000,56.5000000000,0.0778448584,0.2041057703,0.7180493713
-5.5000000000,57.5000000000,0.0856707852,0.1987188980,0.7156103167
-5.5000000000,58.5000000000,0.0895882862,0.2196702504,0.6907414635
-4.5000000000,35.5000000000,0.2088677191,0.1358420274,0.6552902535
-4.5000000000,36.5000000000,0.2062733208,0.1369020140,0.6568246652
-4.5000000000,37.5000000000,0.2093721391,0.1266872189,0.6639406419
-4.5000000000,38.5000000000,0.2077989138,0.1227974850,0.6694036011
-4.5000000000,39.5000000000,0.2033377380,0.1241044453,0.6725578166
-4.5000000000,40.5000000000,0.2052025524,0.1168832814,0.6779141662
-4.5000000000,41.5000000000,0.1974812581,0.1290543747,0.6734643672
-4.5000000000,42.5000000000,0.1942531859,0.1294452020,0.6763016120
-4.5000000000,43.5000000000,0.1671553720,0.1720781221,0.6607665058
-4.5000000000,47.5000000000,0.1097912963,0.2058025714,0.6844061323
-4.5000000000,48.5000000000,0.1018227529,0.2095264765,0.6886507707
-4.5000000000,50.5000000000,0.0939447138,0.2241060632,0.6819492229
-4.5000000000,51.5000000000,0.0887688824,0.2367025129,0.6745286046
-4.5000000000,52.5000000000,0.0843660146,0.2483310138,0.6673029716
-4.5000000000,53.5000000000,0.0772597053,0.2497427316,0.6729975631
-4.5000000000,54.5000000000,0.0724963834,0.2427501129,0.6847535037
-4.5000000000,55.5000000000,0.0755119899,0.2286838656,0.6958041445
-4.5000000000,56.5000000000,0.0817873830,0.2045553299,0.7136572871
-4.5000000000,57.5000000000,0.0872831020,0.2072550275,0.7054618705
-4.5000000000,58.5000000000,0.0920370149,0.2265855947,0.6813773905
-3.5000000000,35.5000000000,0.2124514566,0.1337571034,0.6537914401
-3.5000000000,36.5000000000,0.2114438505,0.1291670160,0.6593891335
-3.5000000000,37.5000000000,0.2274571872,0.0970550082,0.6754878047
-3.5000000000,38.5000000000,0.2144331857,0.1129065000,0.6726603143
-3.5000000000,39.5000000000,0.2083789577,0.1157019910,0.6759190513
-3.5000000000,40.5000000000,0.2041240372,0.1164467723,0.6794291905
-3.5000000000,41.5000000000,0.2064453426,0.1103952535,0.6831594039
-3.5000000000,42.5000000000,0.1977900852,0.1258520966,0.6763578182
-3.5000000000,43.5000000000,0.1652055140,0.1734708959,0.6613235901
-3.5000000000,47.5000000000,0.1093025915,0.1985952216,0.6921021869
-3.5000000000,48.5000000000,0.1028022580,0.1983031230,0.6988946190
-3.5000000000,50.5000000000,0.0945547130,0.2267801447,0.6786651423
-3.5000000000,51.5000000000,0.0935626253,0.2388181041,0.6676192706
-3.5000000000,52.5000000000,0.0943570233,0.2485781380,0.6570648387
-3.5000000000,53.5000000000,0.0837443592,0.2697835940,0.6464720468
-3.5000000000,54.5000000000,0.0795226538,0.2653109170,0.6551664292
-3.5000000000,55.5000000000,0.0807854434,0.2427898284,0.6764247283
-3.5000000000,56.5000000000,0.0819650239,0.2292993739,0.6887356022
-3.5000000000,57.5000000000,0.0861718676,0.2269198718,0.6869082606
-3.5000000000,58.5000000000,0.0894119118,0.2430868490,0.6675012393
-3.5000000000,59.5000000000,0.0917441682,0.2487676084,0.6594882233
-2.5000000000,35.5000000000,0.2137737317,0.1329588772,0.6532673911
-2.5000000000,36.5000000000,0.2125853120,0.1302644732,0.6571502148
-2.5000000000,37.5000000000,0.2329962227,0.0895941619,0.6774096155
-2.5000000000,38.5000000000,0.2276751969,0.0921345578,0.6801902453
-2.5000000000,39.5000000000,0.2134101184,0.1040591947,0.6825306869
-2.5000000000,40.5000000000,0.2105407257,0.1008380103,0.6886212639
-2.5000000000,41.5000000000,0.2063498939,0.1029786233,0.6906714828
-2.5000000000,42.5000000000,0.1966664749,0.1255387349,0.6777947903
-2.5000000000,43.5000000000,0.1616598626,0.1700182472,0.6683218902
