Lon,Lat,C_KK10LonLatElev,B_KK10LonLatElev,U_KK10LonLatElev
-10.5000000000,51.5000000000,0.0940624552,0.6313268900,0.2746106547
-10.5000000000,52.5000000000,0.0902637277,0.6488779152,0.2608583571
-10.5000000000,53.5000000000,0.0885349346,0.6258762637,0.2855888016
-10.5000000000,54.5000000000,0.1003968484,0.5254961751,0.3741069765
-9.5000000000,38.5000000000,0.1180538041,0.3682629510,0.5136832449
-9.5000000000,39.5000000000,0.1133720943,0.3929386760,0.4936892297
-9.5000000000,42.5000000000,0.0964814289,0.4466324504,0.4568861206
-9.5000000000,43.5000000000,0.0926644116,0.4571928395,0.4501427489
-9.5000000000,51.5000000000,0.1004378251,0.6046634820,0.2948986929
-9.5000000000,52.5000000000,0.1004339886,0.6062834090,0.2932826024
-9.5000000000,53.5000000000,0.0963318394,0.6025733929,0.3010947677
-9.5000000000,54.5000000000,0.0998560976,0.5163597854,0.3837841169
-8.5000000000,37.5000000000,0.1351692374,0.3173855990,0.5474451636
-8.5000000000,38.5000000000,0.1283878577,0.3377800619,0.5338320804
-8.5000000000,39.5000000000,0.1246819549,0.3571782582,0.5181397869
-8.5000000000,40.5000000000,0.1185588113,0.3792625822,0.5021786064
-8.5000000000,41.5000000000,0.1171478774,0.3906039437,0.4922481789
-8.5000000000,42.5000000000,0.1163211454,0.3968974064,0.4867814482
-8.5000000000,43.5000000000,0.0996021985,0.4339814842,0.4664163174
-8.5000000000,51.5000000000,0.0944845039,0.6091939840,0.2963215121
-8.5000000000,52.5000000000,0.0983051747,0.6158460819,0.2858487434
-8.5000000000,53.5000000000,0.0938030821,0.6093019380,0.2968949798
-8.5000000000,54.5000000000,0.0953020534,0.5336716267,0.3710263199
-8.5000000000,55.5000000000,0.0855118509,0.4726712930,0.4418168561
-7.5000000000,37.5000000000,0.1480133030,0.2922692183,0.5597174786
-7.5000000000,38.5000000000,0.1459026661,0.3006360343,0.5534612996
-7.5000000000,39.5000000000,0.1425846031,0.3123803213,0.5450350756
-7.5000000000,40.5000000000,0.1546015780,0.3070512953,0.5383471267
-7.5000000000,41.5000000000,0.1465831028,0.3281817594,0.5252351378
-7.5000000000,42.5000000000,0.1456272164,0.3384376472,0.5159351364
-7.5000000000,43.5000000000,0.1122917771,0.3945768649,0.4931313580
-7.5000000000,51.5000000000,0.0801298600,0.6324942248,0.2873759152
-7.5000000000,52.5000000000,0.0930960715,0.6375929745,0.2693109539
-7.5000000000,53.5000000000,0.0885360335,0.6346839589,0.2767800076
-7.5000000000,54.5000000000,0.0901016191,0.5521830253,0.3577153556
-7.5000000000,55.5000000000,0.0803820471,0.4872142814,0.4324036714
-7.5000000000,57.5000000000,0.0717592440,0.3668913818,0.5613493742
-7.5000000000,58.5000000000,0.0775964990,0.3274333503,0.5949701507
-7.5000000000,62.5000000000,0.1116629258,0.3157575378,0.5725795364
