Lon,Lat,C_KK10LonLatElev,B_KK10LonLatElev,U_KK10LonLatElev
-10.5000000000,51.5000000000,0.1139495659,0.6500567182,0.2359937158
-10.5000000000,52.5000000000,0.1082292451,0.6609236317,0.2308471232
-10.5000000000,53.5000000000,0.1047359185,0.6317228164,0.2635412651
-10.5000000000,54.5000000000,0.0979319275,0.5756347773,0.3264332952
-9.5000000000,38.5000000000,0.1735910422,0.3961664976,0.4302424601
-9.5000000000,39.5000000000,0.1633191018,0.4141930728,0.4224878253
-9.5000000000,42.5000000000,0.1386875493,0.4631922792,0.3981201716
-9.5000000000,43.5000000000,0.1318733958,0.4720471774,0.3960794268
-9.5000000000,51.5000000000,0.1210465331,0.6226525161,0.2563009507
-9.5000000000,52.5000000000,0.1170706055,0.6314530589,0.2514763356
-9.5000000000,53.5000000000,0.1094248969,0.6121633046,0.2784117985
-9.5000000000,54.5000000000,0.0976683430,0.5577087981,0.3446228589
-8.5000000000,37.5000000000,0.1931824442,0.3502239875,0.4565935683
-8.5000000000,38.5000000000,0.1826774936,0.3736777781,0.4436447283
-8.5000000000,39.5000000000,0.1737623207,0.3861614631,0.4400762163
-8.5000000000,40.5000000000,0.1630986820,0.4066057805,0.4302955375
-8.5000000000,41.5000000000,0.1569831350,0.4173806203,0.4256362447
-8.5000000000,42.5000000000,0.1521183014,0.4220522263,0.4258294723
-8.5000000000,43.5000000000,0.1363151167,0.4533153764,0.4103695069
-8.5000000000,51.5000000000,0.1203296297,0.6003561227,0.2793142476
-8.5000000000,52.5000000000,0.1218650819,0.6018186675,0.2763162506
-8.5000000000,53.5000000000,0.1087889195,0.5866053071,0.3046057734
-8.5000000000,54.5000000000,0.0967845073,0.5407758795,0.3624396132
-8.5000000000,55.5000000000,0.0864143529,0.5053588650,0.4082267821
-7.5000000000,37.5000000000,0.2044855403,0.3246922635,0.4708221962
-7.5000000000,38.5000000000,0.1985061631,0.3379349242,0.4635589128
-7.5000000000,39.5000000000,0.1892721875,0.3553864906,0.4553413219
-7.5000000000,40.5000000000,0.1878256307,0.3487584130,0.4634159564
-7.5000000000,41.5000000000,0.1776287959,0.3668594956,0.4555117085
-7.5000000000,42.5000000000,0.1693907779,0.3710308741,0.4595783480
-7.5000000000,43.5000000000,0.1452680774,0.4218488308,0.4328830917
-7.5000000000,51.5000000000,0.1118051301,0.5711498250,0.3170450449
-7.5000000000,52.5000000000,0.1140015875,0.5663993380,0.3195990745
-7.5000000000,53.5000000000,0.1014132594,0.5618703661,0.3367163745
-7.5000000000,54.5000000000,0.0902735596,0.5259891068,0.3837373336
-7.5000000000,55.5000000000,0.0810540677,0.5023191118,0.4166268205
-7.5000000000,57.5000000000,0.0753045356,0.4343389283,0.4903565361
-7.5000000000,58.5000000000,0.0768240146,0.4223629660,0.5008130194
-7.5000000000,62.5000000000,0.0928396094,0.4692111306,0.4379492600
-6.5000000000,35.5000000000,0.2200553667,0.2847005517,0.4952440816
-6.5000000000,36.5000000000,0.2187397001,0.2967381468,0.4845221530
-6.5000000000,37.5000000000,0.2223606819,0.2955364823,0.4821028358
-6.5000000000,38.5000000000,0.2233542261,0.2971616249,0.4794841490
-6.5000000000,39.5000000000,0.2087997728,0.3323992398,0.4588009874
-6.5000000000,40.5000000000,0.2097389463,0.3262878566,0.4639731971
-6.5000000000,41.5000000000,0.1956966275,0.3426078025,0.4616955699
-6.5000000000,42.5000000000,0.1939019924,0.3177295706,0.4883684370
-6.5000000000,43.5000000000,0.1513998595,0.4043808724,0.4442192681
-6.5000000000,52.5000000000,0.0988644790,0.5603691905,0.3407663305
-6.5000000000,53.5000000000,0.0900437771,0.5578603037,0.3520959191
-6.5000000000,54.5000000000,0.0797749412,0.5297234004,0.3905016584
-6.5000000000,55.5000000000,0.0753526808,0.5143717544,0.4102755648
-6.5000000000,56.5000000000,0.0730236315,0.4790265457,0.4479498228
-6.5000000000,57.5000000000,0.0745873801,0.4470562701,0.4783563498
-6.5000000000,58.5000000000,0.0762562707,0.4331782560,0.4905654733
-6.5000000000,61.5000000000,0.0888652429,0.4674699366,0.4436648204
-6.5000000000,62.5000000000,0.0940143956,0.4743955019,0.4315901024
-5.5000000000,35.5000000000,0.2428116427,0.2313692028,0.5258191546
-5.5000000000,36.5000000000,0.2428156078,0.2442390086,0.5129453836
-5.5000000000,37.5000000000,0.2402129600,0.2643681718,0.4954188681
-5.5000000000,38.5000000000,0.2474414572,0.2590822172,0.4934763256
-5.5000000000,39.5000000000,0.2360676496,0.2925394692,0.4713928811
-5.5000000000,40.5000000000,0.2468777424,0.2733905187,0.4797317389
-5.5000000000,41.5000000000,0.2185030364,0.3222807760,0.4592161876
-5.5000000000,42.5000000000,0.2028843523,0.3227047875,0.4744108601
-5.5000000000,43.5000000000,0.1588096399,0.3984571785,0.4427331816
-5.5000000000,50.5000000000,0.0877998796,0.4877785059,0.4244216144
-5.5000000000,51.5000000000,0.0878463448,0.5101277700,0.4020258851
-5.5000000000,54.5000000000,0.0710467977,0.5457144037,0.3832387986
-5.5000000000,55.5000000000,0.0695821719,0.5347975826,0.3956202455
-5.5000000000,56.5000000000,0.0731932131,0.5100152017,0.4167915852
-5.5000000000,57.5000000000,0.0774156913,0.4833528345,0.4392314742
-5.5000000000,58.5000000000,0.0777858168,0.4883493655,0.4338648176
-4.5000000000,35.5000000000,0.2464309828,0.2122011262,0.5413678910
-4.5000000000,36.5000000000,0.2498487278,0.2182412117,0.5319100606
-4.5000000000,37.5000000000,0.2620584070,0.2115945629,0.5263470301
-4.5000000000,38.5000000000,0.2701264622,0.2192411021,0.5106324357
-4.5000000000,39.5000000000,0.2699713620,0.2427535385,0.4872750995
-4.5000000000,40.5000000000,0.2719769561,0.2531407483,0.4748822956
-4.5000000000,41.5000000000,0.2469481222,0.2971818328,0.4558700450
-4.5000000000,42.5000000000,0.2231783314,0.3118182447,0.4650034239
-4.5000000000,43.5000000000,0.1658850813,0.3971420772,0.4369728416
