Lon,Lat,C_KK10LonLatElev,B_KK10LonLatElev,U_KK10LonLatElev
-9.5000000000,38.5000000000,0.1147800743,0.2113782148,0.6738417108
-9.5000000000,39.5000000000,0.1140962536,0.2116117138,0.6742920326
-9.5000000000,42.5000000000,0.1001520431,0.2486449812,0.6512029757
-9.5000000000,43.5000000000,0.0885291317,0.2803782881,0.6310925802
-9.5000000000,51.5000000000,0.0383759704,0.3669743205,0.5946497092
-9.5000000000,52.5000000000,0.0425999308,0.3464822319,0.6109178374
-9.5000000000,53.5000000000,0.0516118184,0.3269595990,0.6214285826
-9.5000000000,54.5000000000,0.0610722167,0.3011670535,0.6377607298
-8.5000000000,37.5000000000,0.1211991149,0.1900070308,0.6887938542
-8.5000000000,38.5000000000,0.1270568370,0.1809586119,0.6919845512
-8.5000000000,39.5000000000,0.1226165771,0.2008282999,0.6765551230
-8.5000000000,40.5000000000,0.1229443297,0.1982338876,0.6788217827
-8.5000000000,41.5000000000,0.1194082390,0.2119061540,0.6686856070
-8.5000000000,42.5000000000,0.1126342613,0.2274289629,0.6599367758
-8.5000000000,43.5000000000,0.0975924542,0.2538764894,0.6485310564
-8.5000000000,51.5000000000,0.0390716856,0.3527396098,0.6081887046
-8.5000000000,52.5000000000,0.0446868015,0.3268030683,0.6285101302
-8.5000000000,53.5000000000,0.0533811092,0.3134046684,0.6332142224
-8.5000000000,54.5000000000,0.0646276316,0.2730495614,0.6623228070
-8.5000000000,55.5000000000,0.0614253023,0.2514614090,0.6871132886
-7.5000000000,37.5000000000,0.1238822105,0.1856989893,0.6904188002
-7.5000000000,38.5000000000,0.1319610601,0.1779318866,0.6901070533
-7.5000000000,39.5000000000,0.1356364795,0.1751113396,0.6892521808
-7.5000000000,40.5000000000,0.1381841360,0.1789275043,0.6828883596
-7.5000000000,41.5000000000,0.1341319550,0.1952222001,0.6706458449
-7.5000000000,42.5000000000,0.1283961641,0.2097655135,0.6618383224
-7.5000000000,43.5000000000,0.1063119284,0.2452868492,0.6484012225
-7.5000000000,51.5000000000,0.0372867008,0.3654660637,0.5972472355
-7.5000000000,52.5000000000,0.0490725668,0.3013107072,0.6496167260
-7.5000000000,53.5000000000,0.0582727460,0.2947911346,0.6469361194
-7.5000000000,54.5000000000,0.0688698923,0.2608831141,0.6702469936
-7.5000000000,55.5000000000,0.0636861563,0.2367045286,0.6996093151
-7.5000000000,57.5000000000,0.0462628405,0.1511812121,0.8025559474
-7.5000000000,58.5000000000,0.0440875187,0.1220012812,0.8339112001
-7.5000000000,62.5000000000,0.0528106885,0.1048357626,0.8423535489
-6.5000000000,35.5000000000,0.1241750690,0.1490077518,0.7268171792
-6.5000000000,36.5000000000,0.1257270462,0.1562312155,0.7180417382
-6.5000000000,37.5000000000,0.1366080245,0.1580527424,0.7053392331
-6.5000000000,38.5000000000,0.1500148803,0.1519535961,0.6980315237
-6.5000000000,39.5000000000,0.1524026364,0.1552308944,0.6923664692
-6.5000000000,40.5000000000,0.1559801827,0.1630822343,0.6809375830
-6.5000000000,41.5000000000,0.1478634865,0.1877083083,0.6644282052
-6.5000000000,42.5000000000,0.1531795432,0.1831634099,0.6636570469
-6.5000000000,43.5000000000,0.1148644157,0.2496015551,0.6355340292
-6.5000000000,52.5000000000,0.0504233863,0.2795803598,0.6699962539
-6.5000000000,53.5000000000,0.0605581868,0.2898272346,0.6496145786
-6.5000000000,54.5000000000,0.0719266604,0.2617500690,0.6663232706
-6.5000000000,55.5000000000,0.0666127143,0.2280367911,0.7053504946
-6.5000000000,56.5000000000,0.0534177987,0.1921213045,0.7544608968
-6.5000000000,57.5000000000,0.0467597768,0.1385108293,0.8147293939
-6.5000000000,58.5000000000,0.0435609060,0.1234260237,0.8330130703
-6.5000000000,61.5000000000,0.0494897282,0.1029473100,0.8475629618
-6.5000000000,62.5000000000,0.0533061899,0.1042161982,0.8424776118
-5.5000000000,35.5000000000,0.1304172459,0.1313452675,0.7382374866
-5.5000000000,36.5000000000,0.1374531568,0.1327103381,0.7298365052
-5.5000000000,37.5000000000,0.1452467155,0.1433135643,0.7114397203
-5.5000000000,38.5000000000,0.1586488253,0.1557707227,0.6855804519
-5.5000000000,39.5000000000,0.1657563262,0.1530787691,0.6811649047
-5.5000000000,40.5000000000,0.1751834423,0.1400415496,0.6847750082
-5.5000000000,41.5000000000,0.1537311831,0.1883855713,0.6578832456
-5.5000000000,42.5000000000,0.1558892540,0.1944131982,0.6496975477
-5.5000000000,43.5000000000,0.1243408397,0.2495475917,0.6261115685
-5.5000000000,50.5000000000,0.0420502727,0.2277539996,0.7301957277
-5.5000000000,51.5000000000,0.0444106236,0.2330590581,0.7225303183
-5.5000000000,54.5000000000,0.0670385555,0.2409718023,0.6919896422
-5.5000000000,55.5000000000,0.0632660985,0.2046106846,0.7321232169
-5.5000000000,56.5000000000,0.0558675198,0.1662958655,0.7778366147
-5.5000000000,57.5000000000,0.0521450170,0.1278574424,0.8199975406
-5.5000000000,58.5000000000,0.0446194927,0.1343724986,0.8210080087
-4.5000000000,35.5000000000,0.1275749143,0.1181896199,0.7542354657
-4.5000000000,36.5000000000,0.1356790487,0.1238891603,0.7404317911
-4.5000000000,37.5000000000,0.1613667012,0.1204130607,0.7182202381
-4.5000000000,38.5000000000,0.1790579257,0.1367647381,0.6841773361
-4.5000000000,39.5000000000,0.1900659183,0.1513573904,0.6585766913
-4.5000000000,40.5000000000,0.2021727698,0.1243390197,0.6734882105
-4.5000000000,41.5000000000,0.1733987694,0.1659391536,0.6606620770
-4.5000000000,42.5000000000,0.1675610984,0.1878394166,0.6445994850
-4.5000000000,43.5000000000,0.1354495817,0.2409839505,0.6235664678
-4.5000000000,47.5000000000,0.0466249595,0.2580051310,0.6953699095
-4.5000000000,48.5000000000,0.0436199255,0.2081409869,0.7482390876
-4.5000000000,50.5000000000,0.0404599428,0.1967733355,0.7627667217
-4.5000000000,51.5000000000,0.0414989579,0.2040372481,0.7544637940
-4.5000000000,52.5000000000,0.0467937181,0.2047242808,0.7484820012
-4.5000000000,53.5000000000,0.0510241789,0.2217589063,0.7272169148
-4.5000000000,54.5000000000,0.0563439160,0.2086978158,0.7349582682
-4.5000000000,55.5000000000,0.0579887859,0.1771010368,0.7649101773
-4.5000000000,56.5000000000,0.0607815440,0.1390689701,0.8001494858
-4.5000000000,57.5000000000,0.0558092095,0.1259693812,0.8182214093
-4.5000000000,58.5000000000,0.0497554438,0.1215681614,0.8286763949
-3.5000000000,35.5000000000,0.1330571939,0.0856917667,0.7812510393
-3.5000000000,36.5000000000,0.1379437725,0.1019015824,0.7601546451
-3.5000000000,37.5000000000,0.1854518759,0.0865224888,0.7280256353
-3.5000000000,38.5000000000,0.1980445233,0.1169786622,0.6849768145
-3.5000000000,39.5000000000,0.2116354457,0.1259156635,0.6624488907
-3.5000000000,40.5000000000,0.2103044054,0.1229767605,0.6667188342
-3.5000000000,41.5000000000,0.1937905954,0.1375919335,0.6686174712
-3.5000000000,42.5000000000,0.1724973112,0.1767920494,0.6507106394
-3.5000000000,43.5000000000,0.1268901131,0.2424037512,0.6307061357
-3.5000000000,47.5000000000,0.0475558378,0.2152791259,0.7371650364
-3.5000000000,48.5000000000,0.0405402618,0.2042191297,0.7552406084
-3.5000000000,50.5000000000,0.0374508664,0.1793907974,0.7831583363
-3.5000000000,51.5000000000,0.0397218828,0.1690711662,0.7912069511
-3.5000000000,52.5000000000,0.0464306160,0.1535541707,0.8000152133
-3.5000000000,53.5000000000,0.0469819770,0.1766192989,0.7763987241
-3.5000000000,54.5000000000,0.0505936174,0.1730820007,0.7763243818
-3.5000000000,55.5000000000,0.0551219399,0.1558573065,0.7890207536
-3.5000000000,56.5000000000,0.0570095936,0.1489358594,0.7940545470
-3.5000000000,57.5000000000,0.0557933378,0.1278394428,0.8163672193
-3.5000000000,58.5000000000,0.0510683791,0.1193364675,0.8295951534
-3.5000000000,59.5000000000,0.0482262854,0.1113847291,0.8403889855
-2.5000000000,35.5000000000,0.1378913063,0.0648898714,0.7972188223
-2.5000000000,36.5000000000,0.1452066180,0.0704472641,0.7843461179
-2.5000000000,37.5000000000,0.1921958159,0.0712119394,0.7365922448
-2.5000000000,38.5000000000,0.2332638979,0.0861651457,0.6805709563
-2.5000000000,39.5000000000,0.2401273726,0.1027279731,0.6571446543
-2.5000000000,40.5000000000,0.2349388237,0.1153023774,0.6497587989
-2.5000000000,41.5000000000,0.2207093914,0.1283913521,0.6508992566
-2.5000000000,42.5000000000,0.1810306396,0.1806490982,0.6383202622
-2.5000000000,43.5000000000,0.1236527200,0.2507189209,0.6256283591
-2.5000000000,46.5000000000,0.0571411544,0.2554006088,0.6874582368
-2.5000000000,47.5000000000,0.0475151237,0.2228587879,0.7296260884
-2.5000000000,48.5000000000,0.0392007140,0.2165275204,0.7442717655
-2.5000000000,49.5000000000,0.0385896081,0.1761964692,0.7852139227
-2.5000000000,50.5000000000,0.0347950116,0.1937915490,0.7714134394
-2.5000000000,51.5000000000,0.0347363748,0.1886203340,0.7766432912
-2.5000000000,52.5000000000,0.0369642273,0.1763244971,0.7867112756
-2.5000000000,53.5000000000,0.0398576089,0.1717854712,0.7883569200
-2.5000000000,54.5000000000,0.0470180109,0.1359005282,0.8170814608
-2.5000000000,55.5000000000,0.0491599800,0.1429458268,0.8078941932
-2.5000000000,56.5000000000,0.0493836326,0.1528149948,0.7978013726
-2.5000000000,57.5000000000,0.0511948480,0.1403382874,0.8084668646
-2.5000000000,58.5000000000,0.0496607693,0.1272579922,0.8230812385
-1.5000000000,35.5000000000,0.1409557330,0.0763453035,0.7826989635
-1.5000000000,36.5000000000,0.1609097702,0.0561753397,0.7829148901
-1.5000000000,37.5000000000,0.1833611975,0.0710856879,0.7455531146
-1.5000000000,38.5000000000,0.2311657637,0.0721935295,0.6966407068
-1.5000000000,39.5000000000,0.2552246835,0.0880382097,0.6567371068
-1.5000000000,40.5000000000,0.2635266963,0.0859716541,0.6505016496
-1.5000000000,41.5000000000,0.2125379682,0.1244182252,0.6630438066
-1.5000000000,42.5000000000,0.1734443848,0.1703805071,0.6561751081
-1.5000000000,43.5000000000,0.1363374464,0.2003559113,0.6633066423
-1.5000000000,44.5000000000,0.1061584376,0.2074530221,0.6863885403
-1.5000000000,45.5000000000,0.0796181784,0.2255025324,0.6948792891
-1.5000000000,46.5000000000,0.0627527210,0.2177151418,0.7195321372
-1.5000000000,47.5000000000,0.0503639859,0.2136996070,0.7359364070
-1.5000000000,48.5000000000,0.0411049253,0.2093684590,0.7495266157
-1.5000000000,49.5000000000,0.0367887675,0.2063602851,0.7568509474
-1.5000000000,50.5000000000,0.0348781556,0.2011257697,0.7639960748
-1.5000000000,51.5000000000,0.0331974117,0.1894601194,0.7773424689
-1.5000000000,52.5000000000,0.0326941359,0.1769318164,0.7903740477
-1.5000000000,53.5000000000,0.0359991579,0.1576812042,0.8063196379
-1.5000000000,54.5000000000,0.0377525134,0.1485543588,0.8136931278
-1.5000000000,55.5000000000,0.0418019530,0.1451926506,0.8130053964
-1.5000000000,57.5000000000,0.0456557126,0.1574623755,0.7968819119
-1.5000000000,59.5000000000,0.0501278715,0.1092835859,0.8405885425
-1.5000000000,60.5000000000,0.0502001192,0.1018451350,0.8479547457
-0.5000000000,35.5000000000,0.1625940110,0.0658501469,0.7715558421
-0.5000000000,37.5000000000,0.1832263221,0.0714413049,0.7453323729
-0.5000000000,38.5000000000,0.2157971723,0.0705841529,0.7136186748
-0.5000000000,39.5000000000,0.2267537429,0.0876910794,0.6855551777
-0.5000000000,40.5000000000,0.2494805490,0.0789050036,0.6716144473
-0.5000000000,41.5000000000,0.2068623888,0.0977498804,0.6953877308
-0.5000000000,42.5000000000,0.1995980728,0.1088487930,0.6915531341
-0.5000000000,43.5000000000,0.1305135072,0.1884813585,0.6810051343
-0.5000000000,44.5000000000,0.1031695770,0.1973920654,0.6994383576
-0.5000000000,45.5000000000,0.0749331674,0.2393127523,0.6857540803
-0.5000000000,46.5000000000,0.0624073412,0.2222747701,0.7153178887
-0.5000000000,47.5000000000,0.0501375374,0.2223023462,0.7275601164
-0.5000000000,48.5000000000,0.0434386413,0.2057370134,0.7508243454
-0.5000000000,49.5000000000,0.0362778197,0.2149005823,0.7488215980
-0.5000000000,50.5000000000,0.0330754256,0.2095907947,0.7573337797
-0.5000000000,51.5000000000,0.0320712170,0.1894319437,0.7784968393
-0.5000000000,52.5000000000,0.0303774726,0.1780364220,0.7915861054
-0.5000000000,53.5000000000,0.0306824082,0.1763677685,0.7929498233
-0.5000000000,54.5000000000,0.0335953943,0.1585022295,0.8079023761
-0.5000000000,60.5000000000,0.0549117660,0.1093694650,0.8357187691
0.5000000000,35.5000000000,0.1933243577,0.0548791889,0.7517964534
0.5000000000,36.5000000000,0.1855620339,0.0624751568,0.7519628094
0.5000000000,38.5000000000,0.2086058424,0.0729829391,0.7184112185
0.5000000000,40.5000000000,0.2092663710,0.0998234706,0.6909101585
0.5000000000,41.5000000000,0.1930371297,0.1101828490,0.6967800213
0.5000000000,42.5000000000,0.2071381828,0.0872925953,0.7055692219
0.5000000000,43.5000000000,0.1206719925,0.1813470711,0.6979809364
0.5000000000,44.5000000000,0.0944205227,0.2095210016,0.6960584757
0.5000000000,45.5000000000,0.0780400296,0.2159174458,0.7060425246
0.5000000000,46.5000000000,0.0616123999,0.2260182245,0.7123693756
